CNIC,CDR Number
94239077813,923778096
75444960470,923245623
75444960470,923608355
49462594528,923572302
49462594528,923682257
65462022898,923622140
65462022898,923651606
31639052641,923420253
31639052641,923050584
97541521498,923824979
97541521498,923804295
72100744354,923673567
72100744354,923959152
13399770474,923715570
13399770474,923246266
49504611854,923068607
49504611854,923665917
15480303573,923055906
15480303573,923693189
50169497930,923589004
50169497930,923870092
53386220025,923906253
53386220025,923708315
33159440308,923101628
33159440308,923722692
96502500795,923724738
96502500795,923942992
29780704599,923553448
29780704599,923499721
35058954433,923035632
35058954433,923894312
72649933148,923667623
72649933148,923371432
75729944592,923820201
75729944592,923583868
41167372588,923723041
41167372588,923728061
47351656141,923747333
47351656141,923348951
84224856525,923006672
84224856525,923313619
39107261638,923691603
39107261638,923220778
10528199267,923776467
10528199267,923514663
46298939889,923931241
46298939889,923761014
68065078821,923453646
68065078821,923263375
94567234053,923324385
94567234053,923323443
18104880413,923499425
18104880413,923167334
39943600162,923622915
39943600162,923244459
35498817915,923949369
35498817915,923815947
47074234002,923475685
47074234002,923441390
90160061134,923132742
90160061134,923529177
15949706696,923763789
15949706696,923570860
13074252081,923773782
13074252081,923784049
20665689371,923676117
20665689371,923927863
44687510140,923342134
44687510140,923271165
12291535904,923178837
12291535904,923747074
99802271230,923818339
99802271230,923073921
58521207924,923867565
58521207924,923114277
48532436439,923941665
48532436439,923505922
71445900168,923124618
71445900168,923957717
38145544604,923641902
38145544604,923426395
45936629275,923229612
45936629275,923802694
19770984685,923299057
19770984685,923657134
53127564602,923073508
53127564602,923713330
58146400499,923084845
58146400499,923510230
52866861357,923097763
52866861357,923255826
62276835557,923260988
62276835557,923698616
28663340803,923612311
28663340803,923881625
21310814092,923631671
21310814092,923958093
37888845983,923784335
37888845983,923531404
89455452121,923243949
89455452121,923318946
79671871218,923818128
79671871218,923927632
79518038726,923403327
79518038726,923852252
56710211830,923772525
56710211830,923260567
21274394185,923683187
21274394185,923697432
94999645813,923783616
94999645813,923530534
80051085654,923544016
80051085654,923978529
36219061344,923254934
36219061344,923899687
82194601517,923860634
82194601517,923421694
67047622238,923957021
67047622238,923291058
34416210515,923253751
34416210515,923928970
86409035372,923823067
86409035372,923088105
56483462747,923975395
56483462747,923079276
47138415836,923351759
47138415836,923586374
75580975881,923546561
75580975881,923342146
22318010226,923793693
22318010226,923052581
34202383331,923408259
34202383331,923078761
65431565907,923289319
65431565907,923464796
98330281654,923740721
98330281654,923352854
50814697227,923917483
50814697227,923421260
33848861029,923836632
33848861029,923733828
46792281106,923760322
46792281106,923312269
63828772671,923100110
63828772671,923129948
32296386695,923080235
32296386695,923072143
44531606920,923054011
44531606920,923351759
98362823139,923351759
98362823139,923529960
88395831753,923626112
88395831753,923035237
15998413445,923582281
15998413445,923017820
63854138124,923741833
63854138124,923989439
70495936340,923377205
70495936340,923806154
30440291677,923031284
30440291677,923042702
85480589882,923017744
85480589882,923315460
94148677865,923578654
94148677865,923694450
57725042494,923342062
57725042494,923604540
44472965497,923439407
44472965497,923093078
76266882152,923885703
76266882152,923869749
59629346243,923020191
59629346243,923628100
77457909556,923882830
77457909556,923977540
69096977644,923281032
69096977644,923641237
78078420425,923485755
78078420425,923297083
28367518116,923692446
28367518116,923929173
42365882185,923665917
42365882185,923755623
67519198019,923753890
67519198019,923520992
99520015555,923518771
99520015555,923451312
51793847504,923799387
51793847504,923265167
27777167547,923255865
27777167547,923481405
90696780644,923571575
90696780644,923938790
48031880038,923866107
48031880038,923650124
46373983705,923359774
46373983705,923978320
55560561233,923019444
55560561233,923083535
93122961669,923234132
93122961669,923322146
77984938644,923365118
77984938644,923040417
59604197738,923731694
59604197738,923776028
41390663970,923623590
41390663970,923780470
32325374866,923090826
32325374866,923747588
90291870305,923781607
90291870305,923773782
73476342614,923542098
73476342614,923777679
98049494597,923576502
98049494597,923973240
36559384399,923074736
36559384399,923417245
51360454605,923360783
51360454605,923736422
64522345947,923858688
64522345947,923559523
12123105287,923831238
12123105287,923137187
70648997953,923251379
70648997953,923564493
63902238553,923541753
63902238553,923964605
66485706085,923936094
66485706085,923143855
41226350341,923808024
41226350341,923855364
12321938634,923640446
12321938634,923382394
98006463077,923700933
98006463077,923321347
17249961283,923018475
17249961283,923236722
73086689976,923386339
73086689976,923778742
44643576778,923353251
44643576778,923520028
84443627516,923785945
84443627516,923585848
69782178178,923637137
69782178178,923653189
82024166296,923141081
82024166296,923174963
32014403023,923873325
32014403023,923308937
81842370418,923661603
81842370418,923608207
52021036784,923309231
52021036784,923098290
50561493398,923746149
50561493398,923450882
92231385677,923867565
92231385677,923933834
23296695190,923526194
23296695190,923044317
80436759645,923891069
80436759645,923511611
95628699973,923886510
95628699973,923201202
72444939843,923162890
72444939843,923007164
39283565814,923114932
39283565814,923287807
68993164663,923844589
68993164663,923974174
51011115424,923082102
51011115424,923700294
50209487983,923841288
50209487983,923225280
31336423159,923996811
31336423159,923964888
32489759160,923530798
32489759160,923160670
88219369099,923895860
88219369099,923167334
59342973879,923393004
59342973879,923081253
88699405883,923273330
88699405883,923377791
42937307858,923680129
42937307858,923538461
91641673928,923062978
91641673928,923358496
33177590712,923421768
33177590712,923951133
67866816862,923187929
67866816862,923529960
42452491508,923403115
42452491508,923413264
43057462385,923927302
43057462385,923505995
55951532492,923656527
55951532492,923147949
98052476934,923054912
98052476934,923364681
80194470999,923661603
80194470999,923752361
33942082423,923652283
33942082423,923547883
78751847350,923618051
78751847350,923728498
93640609729,923351051
93640609729,923803774
88828771876,923086028
88828771876,923837470
84802281942,923467587
84802281942,923488611
86249364382,923080883
86249364382,923651337
14030981703,923603068
14030981703,923236098
52079626811,923088758
52079626811,923520882
89042248084,923106380
89042248084,923194621
51376491963,923290691
51376491963,923967832
65109808971,923963311
65109808971,923137483
88491533040,923799149
88491533040,923892551
44755916897,923135597
44755916897,923921571
72090490814,923255865
72090490814,923426736
85313847504,923875032
85313847504,923859331
91479473415,923372537
91479473415,923827702
24161810145,923595886
24161810145,923171780
89494488246,923667060
89494488246,923900709
22710718735,923664025
22710718735,923636683
86594696470,923770179
86594696470,923645069
83229911917,923331798
83229911917,923266401
64818588590,923598549
64818588590,923557696
90397417817,923298548
90397417817,923682918
95462032427,923393867
95462032427,923377684
49398332081,923736051
49398332081,923691738
90463979456,923121629
90463979456,923675622
45224778000,923632103
45224778000,923548842
25091980935,923975395
25091980935,923687635
67378518306,923617053
67378518306,923580261
50191032350,923362429
50191032350,923269353
99270363544,923231768
99270363544,923883151
63716945097,923494736
63716945097,923752877
47695499862,923419255
47695499862,923574105
55552692319,923450997
55552692319,923951324
46075905597,923479183
46075905597,923682257
75715665081,923267108
75715665081,923306839
86796160339,923460628
86796160339,923994527
85838096841,923093526
85838096841,923604745
99223826589,923053401
99223826589,923989676
94785111840,923283610
94785111840,923812175
19968874577,923830351
19968874577,923652318
94033571680,923601693
94033571680,923456621
57082076958,923949508
57082076958,923258410
36976969909,923614129
36976969909,923151429
60480515143,923248474
60480515143,923745283
51889396248,923336518
51889396248,923533026
68953808823,923173912
68953808823,923243472
30197991319,923605241
30197991319,923669730
40531780709,923362429
40531780709,923440848
14855665351,923127880
14855665351,923490958
25444519681,923748662
25444519681,923423138
23572725431,923221118
23572725431,923601291
74041618647,923656212
74041618647,923197252
71853779292,923818339
71853779292,923366522
38329305781,923171525
38329305781,923817245
76982000969,923889188
76982000969,923987766
28035492216,923084717
28035492216,923650124
65705673875,923607803
65705673875,923914404
26797338487,923951220
26797338487,923147825
53302679233,923009454
53302679233,923267507
67886560938,923272723
67886560938,923033978
90877413118,923470886
90877413118,923155603
96226427711,923521368
96226427711,923903859
14099591998,923725938
14099591998,923857284
92458770173,923939865
92458770173,923868074
11584612192,923515367
11584612192,923979764
11294094615,923994663
11294094615,923067097
26696494285,923785784
26696494285,923640446
17753815769,923925176
17753815769,923228430
58877628876,923693614
58877628876,923391380
58902533589,923263922
58902533589,923388202
87809621797,923610438
87809621797,923511723
75162388879,923089998
75162388879,923386479
60761764691,923500634
60761764691,923447551
16237558206,923472981
16237558206,923722648
11656930716,923715144
11656930716,923821274
12389554291,923989295
12389554291,923459938
13965719379,923305305
13965719379,923630163
84705856081,923842051
84705856081,923454297
43276544582,923806299
43276544582,923049985
47214402818,923788134
47214402818,923801349
73434782866,923943931
73434782866,923474051
94007635798,923047114
94007635798,923655554
74837105971,923160527
74837105971,923703616
36277092991,923879707
36277092991,923939865
95315784908,923242406
95315784908,923311667
22881330264,923176222
22881330264,923915469
69069575551,923939857
69069575551,923058477
28728262658,923682245
28728262658,923225079
38568931142,923686571
38568931142,923285425
51582104779,923433686
51582104779,923613944
65248127519,923060890
65248127519,923994527
89823024559,923577977
89823024559,923386339
25330674827,923917653
25330674827,923323443
99506422952,923201804
99506422952,923176474
33241172393,923109277
33241172393,923093936
86553292788,923365899
86553292788,923747588
71618508478,923029118
71618508478,923224249
79175443087,923970775
79175443087,923938439
66258345442,923542719
66258345442,923527326
79524864785,923913410
79524864785,923178822
22465034770,923851405
22465034770,923758603
18094308224,923691842
18094308224,923051297
88756296658,923531307
88756296658,923079002
22581684464,923886356
22581684464,923072365
25921170272,923273577
25921170272,923091721
91067233350,923040337
91067233350,923830654
44755877814,923310930
44755877814,923342112
22332130816,923328107
22332130816,923232053
97058360211,923844589
97058360211,923172827
22530796913,923554371
22530796913,923886510
86914799254,923922993
86914799254,923474679
19370645187,923948701
19370645187,923203853
57639270984,923271579
57639270984,923049830
55642362424,923861954
55642362424,923331415
42978758812,923200184
42978758812,923485001
48029764044,923786364
48029764044,923271048
97854077261,923682918
97854077261,923062279
54179181825,923519740
54179181825,923788614
89341169393,923804948
89341169393,923534194
27693096130,923220778
27693096130,923075924
78775717094,923258410
78775717094,923806370
23489321089,923544463
23489321089,923858668
69780041807,923579428
69780041807,923712016
67236729473,923958028
67236729473,923046637
17883547240,923601411
17883547240,923338985
29433309546,923603316
29433309546,923093936
74949429191,923092794
74949429191,923263375
78407234878,923351817
78407234878,923306610
55687974275,923691738
55687974275,923048393
17367568557,923076614
17367568557,923301054
95634468320,923571746
95634468320,923151538
63818086318,923896585
63818086318,923467175
45408926051,923676731
45408926051,923989417
41594138399,923031271
41594138399,923812451
95091177662,923137483
95091177662,923990518
13180836189,923509237
13180836189,923557846
92912548228,923176222
92912548228,923939286
94551356525,923898722
94551356525,923715570
76409784856,923879575
76409784856,923105184
41023723991,923363560
41023723991,923906925
51190147640,923047152
51190147640,923385592
20213503256,923216291
20213503256,923226325
98627067226,923217124
98627067226,923215778
58926439110,923784756
58926439110,923491597
35251788039,923715144
35251788039,923752361
62710908156,923831102
62710908156,923437581
46924221635,923655646
46924221635,923253751
26843124190,923440268
26843124190,923387712
97347029003,923120050
97347029003,923845674
99543959660,923053293
99543959660,923713019
71565463228,923313268
71565463228,923196923
69658845801,923701459
69658845801,923229579
96449697808,923810879
96449697808,923786364
18529212922,923007666
18529212922,923923431
57111152894,923128059
57111152894,923583030
82083973518,923958028
82083973518,923507887
45508262845,923027172
45508262845,923734006
53434706646,923223610
53434706646,923062279
57990176246,923866818
57990176246,923226094
12609868136,923513266
12609868136,923784756
60753099576,923715378
60753099576,923518156
68013803088,923503519
68013803088,923888054
14090355850,923894136
14090355850,923713019
23960392847,923288076
23960392847,923775996
77768287658,923589869
77768287658,923044243
94817341548,923540944
94817341548,923232772
18377754752,923687666
18377754752,923491597
43708967575,923553929
43708967575,923745043
77369613650,923467024
77369613650,923338242
95614177519,923442877
95614177519,923086496
61369401034,923042702
61369401034,923763256
98601052094,923028305
98601052094,923529485
49177707196,923377791
49177707196,923607623
21621944695,923042808
21621944695,923763466
98619205027,923691842
98619205027,923124618
71969715492,923983145
71969715492,923740471
24725349677,923992135
24725349677,923909494
58302341959,923922993
58302341959,923087943
87499265832,923570733
87499265832,923528326
82973382689,923201119
82973382689,923864799
98395556270,923841964
98395556270,923999013
62655969896,923334565
62655969896,923764002
42746521597,923772515
42746521597,923025275
72513403944,923568831
72513403944,923444490
24066867259,923909737
24066867259,923855141
61895400495,923183752
61895400495,923760094
65269044249,923523633
65269044249,923564752
89205020958,923958093
89205020958,923581870
52914195685,923135227
52914195685,923235830
35824964406,923120136
35824964406,923558375
87975978615,923106831
87975978615,923251070
10693839234,923235296
10693839234,923178508
50473862380,923082905
50473862380,923526263
59658595136,923165092
59658595136,923924509
41336812953,923805995
41336812953,923455650
91029265628,923843338
91029265628,923049985
25294812020,923142036
25294812020,923992547
71104503805,923544016
71104503805,923478908
27175319978,923261102
27175319978,923367807
84080905440,923600730
84080905440,923217505
98187221262,923484460
98187221262,923651351
14043528067,923929352
14043528067,923092770
66754683265,923409661
66754683265,923801044
24072194813,923787038
24072194813,923188502
18540279500,923055341
18540279500,923766930
32989581377,923784503
32989581377,923291366
43601829076,923978087
43601829076,923000802
78336618399,923764074
78336618399,923353453
91568157755,923000301
91568157755,923722648
68327469437,923874895
68327469437,923448116
78732706487,923650184
78732706487,923320790
48482237960,923039054
48482237960,923446495
54539081540,923274984
54539081540,923898516
46890815066,923699625
46890815066,923893314
29472369590,923459875
29472369590,923083713
10211882235,923507586
10211882235,923288076
53467270566,923053293
53467270566,923059914
29898728645,923653627
29898728645,923899404
29152121606,923297046
29152121606,923604622
73542457143,923996573
73542457143,923429650
18376776936,923809477
18376776936,923356059
14544621290,923399303
14544621290,923941182
44197709038,923301553
44197709038,923908360
61082722405,923253751
61082722405,923207139
51115597724,923078483
51115597724,923556141
37892527826,923731522
37892527826,923317383
86867873250,923027550
86867873250,923802041
74028615265,923806154
74028615265,923061357
99898558238,923357085
99898558238,923646862
25660595158,923373675
25660595158,923450997
63809550504,923407429
63809550504,923817845
18583872644,923906153
18583872644,923827140
69045813545,923042702
69045813545,923516730
47975086187,923531762
47975086187,923519740
47479779301,923476867
47479779301,923844141
16232815448,923121728
16232815448,923221877
89431576363,923399608
89431576363,923017444
17979266664,923034033
17979266664,923608760
16129113950,923252780
16129113950,923486834
95235334240,923571608
95235334240,923729515
69110984052,923912951
69110984052,923194908
36818079955,923008120
36818079955,923400788
39342320996,923409661
39342320996,923715657
46868120911,923850945
46868120911,923607803
95684211227,923240651
95684211227,923902708
67344903983,923466929
67344903983,923988359
55980953481,923307959
55980953481,923660876
41709465937,923730435
41709465937,923607402
95755755594,923194908
95755755594,923991255
88878386137,923830351
88878386137,923801044
15251659116,923573741
15251659116,923791985
79681600009,923663497
79681600009,923900709
14112498851,923144469
14112498851,923792527
39413908741,923352102
39413908741,923827702
56198587333,923925398
56198587333,923575676
69533767138,923486017
69533767138,923780769
70167727981,923360783
70167727981,923672187
76183948998,923603214
76183948998,923491274
75789176212,923107994
75789176212,923070118
81430973812,923651337
81430973812,923271737
93112745543,923570733
93112745543,923065633
38195584083,923844637
38195584083,923691738
27925561564,923148240
27925561564,923507586
29796390695,923760322
29796390695,923586374
19316764103,923518771
19316764103,923746419
37591151105,923896229
37591151105,923932779
39731141404,923265543
39731141404,923453807
38403101137,923298548
38403101137,923029414
80965672978,923905769
80965672978,923764002
85342740111,923531615
85342740111,923687953
18595545178,923367748
18595545178,923073191
13485025675,923160773
13485025675,923299188
11769635607,923627047
11769635607,923868159
55326479680,923099812
55326479680,923909737
21875495724,923919934
21875495724,923981038
66725567138,923513791
66725567138,923498014
25627518175,923630646
25627518175,923876055
24907059456,923771810
24907059456,923875786
23288678360,923123074
23288678360,923515596
44620184935,923799011
44620184935,923499425
27349367907,923429650
27349367907,923636336
90581405213,923795775
90581405213,923650184
86709973904,923271667
86709973904,923592084
22173123556,923119919
22173123556,923784426
91925180916,923121629
91925180916,923639998
97114935362,923756209
97114935362,923043035
64435347163,923922325
64435347163,923933025
15528630364,923230086
15528630364,923687060
67285225740,923820287
67285225740,923840188
48180705995,923595421
48180705995,923160670
13522151244,923193351
13522151244,923896665
90205648925,923850438
90205648925,923308796
57803740587,923571024
57803740587,923656849
88457725112,923191132
88457725112,923688423
63598671916,923518050
63598671916,923078676
45422070698,923540318
45422070698,923236098
71645893758,923328564
71645893758,923685163
20844793394,923665533
20844793394,923171525
49978921107,923916508
49978921107,923485497
29836712643,923180404
29836712643,923902950
45697656704,923929778
45697656704,923845621
58411534447,923102771
58411534447,923474003
83378212070,923480006
83378212070,923389470
73187960943,923616705
73187960943,923353145
19575335429,923375561
19575335429,923602979
52967164358,923353453
52967164358,923381633
71959457204,923799149
71959457204,923150813
91986102549,923066018
91986102549,923772484
25573713252,923927632
25573713252,923857531
18226188197,923780276
18226188197,923137264
54329248119,923052529
54329248119,923157633
81013519887,923464941
81013519887,923123176
11103247134,923278891
11103247134,923754721
24760467908,923246266
24760467908,923171970
35410093930,923985928
35410093930,923896980
53868425340,923926121
53868425340,923599942
75144465901,923505759
75144465901,923355245
50703957554,923337214
50703957554,923541117
10399118932,923786563
10399118932,923873524
33966483991,923321233
33966483991,923777038
83295182725,923498236
83295182725,923491300
18626536467,923409675
18626536467,923825838
85660724484,923493032
85660724484,923808881
55699892072,923184329
55699892072,923194868
50889633104,923761014
50889633104,923841659
64015856425,923451184
64015856425,923096954
17796623778,923800056
17796623778,923776028
74933870720,923564438
74933870720,923775375
29370037304,923098498
29370037304,923778789
12682499030,923913570
12682499030,923452438
97477207887,923039054
97477207887,923536442
38047651108,923732846
38047651108,923323891
82174632169,923378410
82174632169,923372936
56919290902,923271078
56919290902,923366522
73014703872,923009457
73014703872,923745445
45089030615,923609126
45089030615,923430814
96781829239,923011010
96781829239,923909492
31518526658,923179163
31518526658,923511973
40915204196,923734006
40915204196,923392672
67480470173,923780769
67480470173,923665917
25523725881,923274915
25523725881,923754918
44984459224,923479299
44984459224,923674804
69095496108,923457368
69095496108,923030654
74128566228,923165092
74128566228,923044659
84770691040,923578499
84770691040,923426141
38766734012,923033978
38766734012,923741833
45183368275,923255826
45183368275,923248837
16188244585,923030956
16188244585,923196923
92548493893,923909485
92548493893,923340854
54865743438,923913882
54865743438,923183968
95084568025,923451312
95084568025,923010623
20376186484,923023468
20376186484,923958828
25135873937,923637271
25135873937,923601870
35412552641,923930888
35412552641,923143855
91435226534,923175361
91435226534,923231033
87958964228,923425307
87958964228,923862908
41337212257,923465374
41337212257,923586208
30597707447,923123176
30597707447,923961336
54882010599,923569123
54882010599,923210623
22374790730,923457368
22374790730,923725068
23345908136,923665047
23345908136,923480310
32505777424,923623505
32505777424,923001521
13769041977,923116945
13769041977,923643675
46997631252,923372757
46997631252,923498996
68177656863,923999569
68177656863,923923891
78697208033,923481405
78697208033,923423738
81325839769,923029118
81325839769,923713955
21588628772,923665533
21588628772,923037768
66576977974,923393161
66576977974,923758603
36749682692,923403870
36749682692,923581010
50826526362,923405319
50826526362,923046563
82320584448,923224776
82320584448,923080033
30215018647,923615540
30215018647,923417829
93757668458,923964667
93757668458,923876442
55632925639,923964387
55632925639,923119919
29263449353,923037768
29263449353,923037388
49611048688,923006387
49611048688,923734750
62801254949,923923161
62801254949,923818570
54467197503,923497632
54467197503,923991991
57274378551,923248945
57274378551,923109857
40679857823,923091863
40679857823,923989676
38445710550,923843338
38445710550,923024150
59896907641,923705327
59896907641,923781023
61206120217,923094841
61206120217,923686858
65106212808,923951133
65106212808,923691839
37629377966,923571746
37629377966,923600710
79879082871,923204925
79879082871,923964667
89697850691,923834385
89697850691,923057992
26023938911,923184592
26023938911,923291820
93070517370,923534194
93070517370,923688691
23366943791,923844862
23366943791,923754721
45360404730,923357503
45360404730,923572046
78438555045,923909799
78438555045,923647442
47954598434,923513675
47954598434,923359123
64256455586,923350667
64256455586,923204706
73826038042,923245623
73826038042,923305481
49058638128,923685603
49058638128,923027550
58929724015,923063963
58929724015,923855364
95674282745,923299123
95674282745,923082413
22718888685,923967378
22718888685,923657548
28784025517,923133479
28784025517,923636859
35953349361,923440921
35953349361,923850421
38394466622,923944907
38394466622,923152256
57356294724,923835124
57356294724,923152074
40763322942,923697432
40763322942,923909494
73076064016,923623590
73076064016,923323005
56789608642,923013749
56789608642,923637328
80197337290,923769463
80197337290,923144461
74064886801,923666291
74064886801,923503166
54783231349,923885359
54783231349,923338242
23237537164,923447626
23237537164,923223610
41405439583,923207336
41405439583,923421694
65049632630,923987628
65049632630,923340366
97849963323,923852539
97849963323,923833677
47218897124,923131451
47218897124,923038599
47248729665,923814583
47248729665,923929352
29458425626,923975767
29458425626,923164210
10218535326,923365458
10218535326,923334270
15999422225,923476578
15999422225,923502921
74693780265,923879707
74693780265,923120050
54726002609,923622007
54726002609,923695011
29480198545,923661463
29480198545,923279276
10793497238,923044317
10793497238,923665533
43417245658,923818570
43417245658,923057261
11857789869,923356568
11857789869,923239094
43356682358,923778577
43356682358,923185413
63505445989,923726335
63505445989,923572819
66615960720,923008120
66615960720,923059914
14554076110,923076614
14554076110,923421694
73598642916,923093349
73598642916,923656278
32587889878,923190139
32587889878,923007666
23705025151,923915269
23705025151,923788320
70289170428,923576472
70289170428,923836632
18967850974,923464062
18967850974,923360986
28070087806,923138219
28070087806,923999902
95477644021,923017744
95477644021,923415694
55066030776,923844772
55066030776,923027349
55753193770,923577977
55753193770,923517851
13818627530,923931777
13818627530,923239091
78373984606,923426819
78373984606,923105184
43134221493,923386479
43134221493,923848476
34786700748,923726182
34786700748,923912321
10358586219,923861821
10358586219,923055330
94293927954,923010871
94293927954,923920083
50233343508,923190139
50233343508,923613881
87727371723,923532553
87727371723,923124652
49913700279,923628013
49913700279,923255196
78995856308,923272723
78995856308,923007189
84131656300,923953495
84131656300,923221877
29764920054,923030409
29764920054,923578654
33967163302,923201119
33967163302,923682668
62439580373,923518461
62439580373,923981750
99020197233,923133079
99020197233,923960341
52395328807,923008193
52395328807,923152852
92215316532,923647442
92215316532,923350958
62055680593,923696626
62055680593,923818577
31685108235,923150813
31685108235,923202268
49853583894,923870422
49853583894,923718191
24305384853,923363500
24305384853,923961336
65819479253,923536920
65819479253,923301553
27947563362,923602733
27947563362,923759487
41110081657,923991256
41110081657,923698149
85578506277,923289717
85578506277,923121728
67729059369,923972985
67729059369,923958667
10608475635,923228316
10608475635,923601693
70684695635,923896229
70684695635,923784756
85468343419,923755423
85468343419,923345931
89274278873,923601411
89274278873,923664701
65809515395,923412241
65809515395,923784049
57737796358,923142036
57737796358,923999569
71914489770,923434294
71914489770,923845244
26923853307,923412123
26923853307,923007189
57241161638,923321225
57241161638,923246178
59654395855,923520270
59654395855,923636859
50222142966,923505759
50222142966,923568833
97312778964,923074075
97312778964,923340206
52766517095,923107282
52766517095,923872805
46372071982,923818259
46372071982,923741833
88328375871,923864250
88328375871,923103001
89603240741,923314507
89603240741,923114274
47747866831,923495266
47747866831,923361361
90384165919,923212143
90384165919,923334258
94001950022,923705913
94001950022,923600270
44056939353,923677227
44056939353,923728018
59608311183,923749076
59608311183,923928054
47456634456,923485226
47456634456,923385999
12997282402,923577923
12997282402,923112624
33895580415,923441390
33895580415,923313001
73728410791,923047543
73728410791,923353108
36978621849,923595178
36978621849,923215778
64515849134,923972084
64515849134,923456951
46087021447,923179653
46087021447,923498236
23821658207,923241452
23821658207,923518402
43290155548,923033978
43290155548,923647803
39428991220,923534817
39428991220,923501649
87288826785,923294512
87288826785,923713245
31613405795,923478621
31613405795,923865953
69705538480,923932779
69705538480,923898945
91068539260,923159342
91068539260,923378220
99671464056,923900134
99671464056,923182221
74730929929,923785945
74730929929,923972985
80501633760,923341732
80501633760,923554326
49999748736,923882713
49999748736,923713246
33841996506,923504075
33841996506,923548608
37115402446,923255309
37115402446,923182303
46509252853,923505520
46509252853,923570197
72961349741,923056630
72961349741,923711442
60209169367,923945151
60209169367,923857954
90015183083,923867390
90015183083,923493727
65648819034,923321245
65648819034,923029744
71678053191,923527060
71678053191,923865176
26873901493,923675322
26873901493,923202537
65261899589,923391875
65261899589,923403733
31780145223,923628404
31780145223,923119268
21587413123,923365792
21587413123,923326598
57945116512,923685463
57945116512,923961336
47184587860,923141334
47184587860,923131422
27627208085,923576502
27627208085,923415694
40000887704,923421494
40000887704,923936664
22398556541,923314507
22398556541,923885703
43799945013,923718966
43799945013,923612507
26639948826,923140047
26639948826,923881778
27698012500,923333620
27698012500,923491274
78072184789,923493727
78072184789,923560989
99693474233,923296684
99693474233,923478749
20599732396,923331415
20599732396,923663981
82529991568,923314936
82529991568,923691842
70721869756,923037697
70721869756,923221118
75242619375,923161662
75242619375,923705900
33521056058,923120218
33521056058,923733955
31552135150,923933025
31552135150,923450603
46372967870,923377358
46372967870,923209291
50594152157,923530696
50594152157,923502630
90996911375,923558375
90996911375,923356403
56738957475,923280508
56738957475,923040417
10320643846,923955402
10320643846,923008750
13530871005,923075226
13530871005,923775512
32800102308,923225280
32800102308,923809598
10879125543,923840546
10879125543,923508093
44709727068,923809942
44709727068,923575009
13903334812,923042258
13903334812,923855736
15159074361,923532786
15159074361,923933834
80433027307,923257316
80433027307,923523998
26678995350,923396020
26678995350,923356735
40623391047,923263922
40623391047,923054204
72976969106,923304812
72976969106,923052725
39939356240,923796419
39939356240,923698616
82531819778,923056602
82531819778,923764356
62030868442,923574008
62030868442,923292355
11284093931,923502342
11284093931,923484460
59538842422,923958667
59538842422,923152807
26145476700,923219694
26145476700,923341073
85977738471,923305481
85977738471,923604239
83689394681,923493727
83689394681,923959545
98289278586,923262947
98289278586,923768369
29384952791,923779433
29384952791,923570401
49305715154,923088264
49305715154,923175361
13236123025,923077718
13236123025,923088361
24543498250,923586980
24543498250,923048393
84054676788,923209291
84054676788,923597542
58848350253,923527326
58848350253,923607803
48415301464,923928080
48415301464,923206428
48418955852,923391875
48418955852,923845908
55718779846,923928708
55718779846,923358266
99286790409,923839133
99286790409,923001788
17291441457,923142275
17291441457,923429650
21104458869,923530793
21104458869,923977153
97501120836,923328107
97501120836,923930544
50631639680,923816899
50631639680,923610767
21639068560,923727393
21639068560,923219164
53249341478,923822858
53249341478,923653904
62529842465,923498014
62529842465,923547233
99591866674,923755136
99591866674,923793833
50328979328,923896822
50328979328,923817845
11341181105,923204925
11341181105,923580130
58931137351,923629012
58931137351,923183552
13046555322,923761014
13046555322,923111760
18398490100,923464964
18398490100,923019444
77045423172,923481642
77045423172,923902302
65838182861,923270476
65838182861,923288840
80791110255,923842748
80791110255,923565904
64237740087,923881778
64237740087,923340854
80587274534,923495850
80587274534,923903741
96596503916,923501726
96596503916,923420154
70972048167,923584951
70972048167,923782670
51792448866,923493540
51792448866,923847678
41497951443,923054119
41497951443,923515447
43157859681,923708315
43157859681,923596942
87118670514,923158765
87118670514,923188503
15873768922,923439237
15873768922,923380162
67108390387,923264519
67108390387,923906253
47619926063,923310384
47619926063,923627155
98470723330,923058340
98470723330,923641237
58497125327,923844589
58497125327,923214801
24547945412,923599140
24547945412,923186880
39547860347,923246433
39547860347,923031849
98856353913,923228316
98856353913,923517851
69876469052,923732299
69876469052,923240550
11344560932,923031015
11344560932,923735045
58080839723,923939067
58080839723,923027208
12532413532,923602022
12532413532,923683977
69800993353,923171763
69800993353,923780769
60200214137,923138898
60200214137,923613881
93244926641,923132742
93244926641,923250986
24414613604,923984462
24414613604,923621316
10575844518,923100539
10575844518,923209242
72998930128,923074821
72998930128,923961183
41894883248,923329982
41894883248,923009927
64931325688,923317510
64931325688,923907044
50669745017,923004581
50669745017,923689059
40633112251,923255309
40633112251,923758326
81557862365,923280215
81557862365,923651606
12644800448,923231033
12644800448,923269135
20694681884,923297073
20694681884,923359937
17986159733,923967315
17986159733,923533026
14207587930,923276215
14207587930,923421694
17472231843,923526194
17472231843,923709846
93361393498,923491300
93361393498,923538928
73101128013,923020619
73101128013,923628912
60721157277,923798037
60721157277,923172422
10773450877,923030409
10773450877,923242370
92750605205,923178071
92750605205,923749505
27805491152,923996067
27805491152,923254350
67700872738,923571575
67700872738,923595886
51403839829,923378410
51403839829,923589068
89917487644,923210297
